sentence_id	sentence	sentence_domain	source	is_used	clips_count
2c403c59f44499a81f127f97ee38247c9b6408ddc4f623753b0dd1cf2d567b8e	ኢትዮጵያ የሕዳሴውን ግድብ ሙሌትን ስምምነት ሳይደረስ በማካሄዷ የተነሳ ከአሜሪካ መንግሥት ጋር ተጋጭታለች		Custom	1	1
2c4320cf03b144e3d75b50d01e3fea0a2251d605fdf0f380f6149c2fdc6d644a	ልጅቷም እንግዲያው እኔም በአንድ ቀን አርግዤ እንድፀንስ እንዴት ትጠይቀኛለህ አለችው፡፡		sentence-collector	1	1
2c43e7f696b5b183a040d6e0cdd0041f77c65be5bafda3e23d220ec417fdd6c5	ልጆቻቸው ሳይጠግቧቸው እነርሱም እንደባቡ በቀኑ ክፍለ ጊዜ ዳግም ላይተያዩ ይለያያሉ።		sentence-collector	1	1
2c5681db7e747f0003305f5686afeca6c3f65e43d589880b41190099c0bbde6f	በኢትዮጵያ መንግሥት እና በኦሮሞ ነጻነት ሠራዊት መካከል ንግግር ሊጀመር ነው		sentence-collector	1	1
2c6a2bd917f21cd6328eec3ae4019bac631926cc89dee78c40b87f4afbc6bfda	ባለሥልጣናቱ እነዚህን ክሶች ለምን እንዳዘገይዋቸውም ሙሉ በሙሉ ግልጽ አይደለም።		sentence-collector	1	1
2c86ff45c110e8ac039d40213962722dba0968f01a3b15f0f81614f190b8c7ce	በደቡብ ሱዳንም ሆነ በኤርትራ የፖለቲካ ውጥረት ያለ መሆኑን ያስታውሳሉ።		sentence-collector	1	1
2cc49fce17f56e54164ed3309a622660d1bfbca2ce8b226c812d818d798730f2	ባንኩ በቀጣይም ይህን መሰል የማህበራዊ ኃላፊነቱን ለመወጣት እንደሚሰራ ነው የተገለፀው፡፡		sentence-collector	1	1
2cd5165fac61b2dea9ae236f465814cd1b37478441dcbbb4f1e8731777df927a	አቅፎ ሊስመው ሲሞክርም ፍቅረኛው ከመሳም እየሸሸ ሚስጥሩም እንዳይታወቅበት ለማድረግ ሞከረ፡፡		sentence-collector	1	1
2cecec13828583b50c31e9fd46f669c2076476ed608226be65cd5c76aea4589c	ዛሬን ጨምሮ ቅዳሜ እና እሁድ የሚደረጉ የፕሪሚየር ሊግ እና የኤፍኤ ዋንጫ ጨዋታ ግምቶቹን እንደሚከተለው አስቀምጧል።		sentence-collector	1	1
2cedab1ba325443882dc0cf9d3a900cd4ad88046ad5c57d94c5f43c30c30db72	በግብፅ በኩል ፕሬዝዳንት አብዱልፈታህ አልሲሲ እንዲሁም የቀድሞው የሱዳን ፕሬዝደንት ኦማር አልበሽር ነበሩ።		Custom	1	1
2d008c1993c7038cfde17e43a7a5fe101407f67c1e6f73a68e29266a0205c54e	ካይሮ ምን ዓይነት እርምጃ እንደምትወስድ እናያለን።		sentence-collector	1	1
2d15c15658c02eef85d6665aeccb01ccfac6cefebfa4303f681c7bb3a94d0cde	እንዴት አልነገርከኝም አለው፡፡		sentence-collector	1	1
2d2e1bb2c19bc707d0b7016d9b291e0426787d4fc0925a0b3094ebf6abcd4a82	እንዲያውም ሲጋራ ካልሰጣችሁኝ ራሴ እየወጣሁ እገዛለሁ ብለው ማስፈራራት ጀመሩ።		sentence-collector	1	1
2d3fd3f170ae93cfd48e8a5c463161c1b49405b8675f00f59308288311118c7d	እናቴ እና ወንድሞቼ ፈንጂ አምካኝ እንድሆን ፈጽሞ አልፈለጉም።		sentence-collector	1	1
2d452710daeb1b2988d6c541130f527fa198e2d3a5f0bbfeee11f209d1a57fea	በአስከፊ የቃላት ናዳ አንጀቱን ስለምታቆስለው እራት ሳይበላ ይተኛል፡፡		sentence-collector	1	1
2d541b41c2e30935993124c893682cebb818ee39f3c9f6a0f12b2f2a02a70da9	በህዝብ ብዛት ከአፍሪካ ኢትዮጵያ ሁለተኛ ስትሆን ፣ በቆዳ ስፋት ደግሞ አስረኛ ናት።		sentence-collector	1	1
2d7aca8ec69af3d641dc25d5403537bf73742ae13f73de0e1c0853e0a3dd14ae	ባደረግነው ውይይት አዎንታዊ ሂደቶችን አይተናል በማለት የአይኤምኤፍ ልዑክ ቡድን መሪ አልቫሮ ፒሪስ መናገራቸው ተጠቅሷል።		sentence-collector	1	1
2dc589ead7f66e0177c826f0021f57b029eaee4138ac33de76f1784e35adb7d7	እነዚህ ሰዎች ዕድሜያቸው የረዘመው በዘረ መላቸው ምክንያት ሊሆን እንደሚችል መላ ምቶች አሉ።		sentence-collector	1	1
2dc6247beee223df6ef8d5f60021462a756eb509d65eadfe3866ba24ddad2b97	የመገናኛ ብዙሃን ምክር ቤት ጋዜጠኞች ከሕግ አግባብ ውጪ እየታሰሩ ነው አለ		sentence-collector	1	1
2dcd702953760d3a866fd39104ee0e3ad8a870706eb13f799ce448e606f00e84	የእግር ኳስ ሜዳ የሚሆን ስፋት ያለው መሬት ከፈንጂ መጸዳት እንዳለበትም ተቋሙ አስታውቋል።		sentence-collector	1	1
2ddd18a907f6a7919ff6fd0885b67e753885f629e34b59140d90be8f7624806c	የተነደፈውም ሰው ራሱን ስቶ ወዲያው ሞተ፡፡		sentence-collector	1	1
2deac09cd73173bb0e39782e791eff0e1fb98f33c37f79e9caacad5d59f1d6ae	የወደፊቱን ትውልድ ሕይወት ብሩህ ለማድረግ በፈንጂ ማምከን ሥራ የተሰማሩ ሴቶችን ቢቢሲ አነጋግሯል።		sentence-collector	1	1
2df0e20e20f9a897aed99349be380a5356c5de3bde92d5a383f34c235ff1299b	ጾም የመግደፉ ተግባር ኢፍጣር ይባላል።		sentence-collector	1	1
2e2980cd8ba612215ed7ff96234269f42373c321b287b3caba46ea77b102676b	ኢትዮጵያ በአፍሪካ ቀንድ የምትገኝ የረጅም ዘመን ታሪክ ያላት ሀገር ናት።		sentence-collector	1	1
2e3d0985181079d665543d02f06d4439418bd40075bacb10dd384dcf56611468	ችግር የለም፡፡		sentence-collector	1	1
2e53b3ff1ee7994a51b2a29b0d53b2cf6da621dcff5494e64cbc3a9e4b1b660d	የመንግሥት የፀጥታ ኃይሎች እና ተባባሪዎቻቸው ተመጣጣኝ ያልሆነ ኃይል መጠቀማቸው ተገልጿል።		sentence-collector	1	1
2e552a6d8260ab8b3c31963f808ba1dceb2bfc2a73b7d108d10eb04a677993a0	ነገሮች ያረጁ ቢሆኑም ወጣት ሊሆኑ ይችላሉ፡፡		sentence-collector	1	1
2e59c7d58de1bfff5d3b043b878c279c27270c6b0bad3ec9ec118f787a0f8bc9	የሱዳን ፖለቲካ ማዕከል ያደረገው በካርቱም እና በናይል ወንዝ ዙሪያ ካሉ ብሄሮች የተውጣጡ ልሂቃንን ነው።		sentence-collector	1	1
2e604baba8f809b9b4d7374f83f62657652f9c50cec6093e8f76d6334f32d8a7	ሰላም በረከትና ተስፋ በፍቼ በዓል ውስጥ የሚታዩ ምልክቶች መሆናቸውን ጠቅላይ ሚኒስትር ዐቢይ አንስተዋል።		sentence-collector	1	1
2e8772862c9b8eb26a33e1e4c4b2a5b20b6173333db0028ee58c6e456c9487af	የግድቡ ቁመት ከባህር ጠለል በላይ አምስት መቶ ስልሳ አምስት ሜትር ላይ ደርሷል		Custom	1	1
2e91df7677bcd2f9e530bf86d2abcfb85c6254aa47de4580887d86ae637ceaa0	ከኢኮኖሚ እና ማኅበራዊ ሁኔታም አንጻር ጥሬ ሥጋ መመገብ የራሱ ተጽዕኖ እንዳለው ዶክተር ካሌብ ያስረዳሉ።		sentence-collector	1	1
2ed3782ffea4c405956bf93539765a590beaa33ce066f3db4a10180853c60421	በሱዳን ያሉ አሜሪካውያንን ለማገዝ የሚያስችል መረጃ በየጊዜው እየደረሰኝ ነው።		sentence-collector	1	1
2f3558d0b6416db21dafad51892f7fb96ba42ef21cbc41d9b9683ceb7b0bcd12	እርሳቸው ክሱ የፖለቲካ ቂም በቀል ነው ይላሉ።		sentence-collector	1	1
2f448df3e7ed4ebe833c487c883984e4c831bb129d8b872f0cd2cf32597c26e0	ከፌደራል እና ከክልል የፀጥታ ኃይሎች ጋር ለማዋሃድ መዘጋጀታቸውን እና ተግባራዊ ማድረግ መጀመራቸውን አስታውቀዋል።		sentence-collector	1	1
2f4919ce118453e2c9d0083fe7d8273cee83df452357b80ab10c7c17e53f0ad5	ይህንንም ብላ ሮጣ አመለጠች፡፡		sentence-collector	1	1
2f67265a4dee9ac7892992a732f7062d289b4008617270eda9debf2435c63a82	እናትሽ የነገረችሽን ለእኔም እናቴ ነግራኛለች፡፡		sentence-collector	1	1
2f697112a6446d50cf33dcbf8719c3574b29f98ad6bb0190f320bf03cf78ef5b	የጦር መሳሪያና ከፋፋይ ትርክት ካቀረቡ በኋላ ጭፍጨፋው ሲጀመር እነሱ የሉም ጥቂት ሰው ከሆኑት በቀር።		sentence-collector	1	1
2fce6f44cca614f2c1620ab2589e2a472a15558ddeeecd7ce8620d76ba238ecf	ይህ ማለት በየቤቱ በየዕለቱ ቢያንስ የሁለት ሰዎች ጤና እየተቃወሰ ነው ማለት ነው የልጅ እና የእናት።		sentence-collector	1	1
2fd24d309646130ca17d52cf4f2c6dac5f49f45bff51bf58147570d1f0ffcf3b	ስለሆነም የሲዳማ የሀገር ሽማግሌዎች ምሁራን እና ወጣቶች ሁሌም ከጎናችን ናቸው		sentence-collector	1	1
2fd4bdfac1d3ea8857bdeffc8446215c849a466ebc78d462fd6cfe7f576fa202	ማሸነፍን አለማሰቤ ጥሩ ሆኖልኛል ብዬ አስባለሁ ብላለች።		sentence-collector	1	1
2fd7e72156d2ecd40f05d7a9b1d466d836238042abf8b028b97f0c8a984120aa	በፈንጂ ማምከን የተሰማሩት ማግ እና ሃሎ ትረስት ተቋማት አርባ በመቶ የሚጠጉት ፈንጂ አምካኞቹ ሴቶች ናቸው።		sentence-collector	1	1
2fdfc8f373fe90c6626b8b32c57d53bd2518bf5efe9729bc989e0205535469e1	መረጋጋት የሚለው አገላለጽ ግብጽን ጨምሮ በብዙ አምባገነን መንግሥታት ተቃዋሚዎችን ለማፈን ይውላል።		sentence-collector	1	1
306aab7930d00e1c33018a5ddaaed2a6db755b217b6fbfa3dddeb7a802bd1026	ይህም ሲባል ለሓቆች እንዲህ ሆኖ መገኘትና፣ እንደዚያ ሆኖ አለመገኘት አስገዳጅ አመክንዮ የለም።		sentence-collector	1	1
30fc2d9bad6a875f9ae368bc0a543bc3e5ea69f41ec1908bef96c1e15fcf5c22	በዓሉን ከተቸገሩ ወገኖች ጋር አብሮ ማሳለፍ እንደሚገባም አሳስበዋል፡፡		sentence-collector	1	1
312158f471bb66f00af1cbd49b8332d1ce0bf074485373b36e7bb0dd11ac65f6	በመጨረሻም የደግለራሱ ምግብ ስላለቀ ደግለራሱ ክፉለራሱን ምግብ እንዲሰጠው ሲጠይቀው ከለከለው፡፡		sentence-collector	1	1
31512d965031f25d40d2e710bb16b0fd77244b8e3d0dd69b7a6939c56fa70d87	በአዲስ አበባ የወዳጅነት አደባባይ በተካሄደው ሥነ ሥርዓት ላይ ተነግሯል		sentence-collector	1	1
31787a25c812ce4306acfbd457bb20452b38883ed7c0b20efeccc4b909c405d0	ቁልፍ የተከላካይ መስመር ተጫዋቾቹን በጉዳት ያጣው ዩናይትድ በዌምብሌ ፈተና እንደሚገጥመው እሰጋለሁ።		sentence-collector	1	1
317fb8e87cda675afc0d4f13e939a863e465e1cb12913a91e68a75bd0a098125	የእነዚህ ሁለት ክለቦች ግጥሚያ ማራኪ የሆነ ጨዋታ የሚታይበት ይሆናል።		sentence-collector	1	1
3184530949e0f729e17211974e2292a9541829561ac45b4f49eeb0cd0399f1e3	የክልሎች ልዩ ኃይል ህልውና ማብቃቱን የጦር ኃይሎች ኤታማዦር ሹም ተናገሩ		sentence-collector	1	1
3189efc8fa56c71d60c43e08dc1d5a92dcd059fc41dbd305e40f3eb835d40c02	ወደሶስተኛውም ሰው ዘንድ ሲደርስ አንድ ወጣት ፈረሶችን ሲገራና በሙሉ ጥንካሬ ሲጋልባቸው አየ፡፡		sentence-collector	1	1
319a8179bbe43473215454bc735c06a8e10144e58dabc817a6a2aa8a1ca24535	እንደማትቀበል በተደጋጋሚ ስትገልጽ ቆይታለች።		Custom	1	1
31c0e6bad3f8ea5a466c5f51f464104a987d70466b84044f31854ad37a8d4db5	ምክንያቱም የእግዚአብሔርን ሥም ስለማይወድ አዎ ብቻ ካልከው ትሸለማለህ አለችው፡፡		sentence-collector	1	1
31c41a149ea47f9d0e455d76909534fd0844eeca9604104a1e70cda831794e65	ለበርካታ ዩኒቨርስቲዎች በምታመለክትበት ወቅት ስለረዷት ሦስት ጉዳዮች ምክሯን ትለግሳለች።		sentence-collector	1	1
31de2469fb1e8a8bceb93a64d33f922ef179b59f08315253be0f3a5c5dca99db	ሥጋ እና ጣፋጭም ይበላሉ።		sentence-collector	1	1
31f3417f6359e03896a4d0d50b1542a4f5dbe63a567003d88b24a042dc3b4965	በአራተኛው ክፍለ ዘመን ታላቁ እስክንድር የስቅላት ቅጣትን ወደ ምሥራቅ ሜዲትራንያን አገሮች አመጣ።		sentence-collector	1	1
320fb1055e486f2427c9ccdb8069e62c28ef7207ec0418a0f77df102facd68b4	እነዚህ የአገዳደል ዘዴዎች በመስቀል ላይ ከሚፈጸም ስቅላት ጋር ተመሳሳይም ሆነው ተገኝተዋል ብለዋል።		sentence-collector	1	1
3219d7ecbc0d6fb7d57404998b8303ec05ac53d92dfbb714ac872492b7e22347	ዓውዳመት ከሚያሰኙ ነገሮች መካከል ሁሉም እንደአቅሙ የሚዘጋጃቸው የበዓል ምግቦች እና መጠጦች ከፍ ያለ ድርሻ አላቸው።		sentence-collector	1	1
3223b8e02133f33aae9b6fc573341174e3aaf4a9a1681803804b468567321cbb	እነዚያ ሞኝ ሰዎች አመድ ይዘው ቢሄዱም ጤፍ ሳያገኙ ቀሩ፡፡		sentence-collector	1	1
32aa4fa69404ae554213e23551201ec3d0edd1b0525126a5ce7ea0ae0f1926b2	ግድቡን በውሃ የመሙላት ሂደት በምን ያክል ጊዜ ይከናወን የሚለው ቁልፍ ጉዳይ ላይ ተመክሯል		Custom	1	1
32bfc49effda9f36bd2acacc37d755c892918230eca9a1bb98e66036ae90687a	ይህ በእንዲህ እንዳለ የኢትዮጵያ መንግሥት በሱዳን የሚገኙ ኢትዮጵያውያንን ሁኔታ በቅርበት እየተከታተልኩ ነው ብሏል።		sentence-collector	1	1
32d198caeb7b80300f6d38fecfd96ee6e304b063105de4b8c6ec3c8ed55ad503	በሰዎቹ ሞት ተጠያቂ አይደለሁም ሲል ይከራከራል።		sentence-collector	1	1
3305486d762fa3b43c176f1801133d2d8ef7285de5376146ae39fc929002235c	የዩክሬን ባለሥልጣናት መሪውና ተከታዮቻቸውን ከገዳሙ ለማስወጣት ጥረት ሲያደርጉ ቆይተዋል።		sentence-collector	1	1
3305fe7bca79211420c8673c9e501f71f149d5d9a20d595cc9d8c4bb62d26623	የሶማሊያው ፕሬዚዳንት ሐሰን ሼክ መሐመድ በኢትዮጵያ የነበራቸውን የሥራ ጉብኝት አጠናቅቀው ወደ ሀገራቸው ተመልሰዋል፡፡		sentence-collector	1	1
331e2c6865280e0b497489f164afca0bdba80280fe5b07fa1b20e4f712afd4dc	መናገሩን እምቢ ቢሉም ባይናገሩ እንደሚሰቅላቸው ስለሚያውቁ በመጨረሻ አንድ ትንሽ ልጅ እንደነገራቸው አመኑ፡፡		sentence-collector	1	1
33393055b1fedf40845dd0535a312128a50a7acf0f20c05abb8e0deacc358cd8	እንዲገደልም ይፈልጉ ነበር፡፡		sentence-collector	1	1
3346790d53760ee4c2e93cbef1d3fc69deac33689772befe54953013ca9132ad	የኢትዮጵያ መንግስት እና ህዝብ በበኩሉ የሱዳን ህዝብ የውስጥ ችግሩን በለመደው ጥበባዊ አካሄድ በራሱ እንዲፈታ ይመኛል		sentence-collector	1	1
334c498a01d0163da45f226c2458067e2d6727835d0611c6805f7d8dce160363	በአንድ አገር ሁለት የታጠቁ ሃይሎች ሊኖሩ አይችሉም።		sentence-collector	1	1
3355d3263e7791e7620357bb05e5a44baff43374b0fa12d76ea8cce391e128ea	ፈንጂዎቹ አደጋን ከማስከተል ባለፈ በተቀበሩባቸው አካባቢዎች ግብርና እና ግንባታን ጨምሮ መሠረታዊ እንቅስቃሴዎችን ይገድባሉ።		sentence-collector	1	1
33636101eaa0537b6e37902040602b6ba68232d8f4d8b9cdf9d048229a0e5b2c	ለሳምንታት ያህልም እንዳሰቃይዋት የአፓርታይድ ወቅት የፖሊስ መኮንኖች ለኮሚሽኑ ምስክርነታቸውን ሰጥተዋል።		sentence-collector	1	1
3368de3b365e8125c55f6e1e12623fa86994cc3b908c76ab77a01781a922c993	ስለዚህ ለምን እኔም አብሬያት አልተኛም ብሎ በማሰብ ወደ ክፍሏ ገብቶ የድብቅ ፍቅረኛዋን ያነጋግረው ጀመር፡፡		sentence-collector	1	1
3373ac5248a6930ec25ca9a599aae17c5e8ecb61348a12d0a8cab7fb579311cc	በጥቂት ቀናት ጉዳያቸው ታይቶ እንደሚፈቱ ከመንግሥት የሥራ ኃላፊዎች ጋር መግባባት ላይ መደረሱን አቡነ አብረሃም ተናግረዋል።		sentence-collector	1	1
3380db9bb3f2daa8cc34c3139f92de105e07784625eb1e5dd6134621bd8ca5e2	በሱዳን የሲቪል መንግሥት ለመመስረት የተያዘው ቀነ ገደብ ሲቃረብም ውጥረቱ ጨመረ		sentence-collector	1	1
338445d507b4ffebd7ed2408c0883f35757cc9804c97813836fb3c7de2e085da	ምክሬንም ባለመቀበልህ በድህነት ትኖራለህ አለችው፡፡		sentence-collector	1	1
3387f1219d4da1c0c6f897da6f3166a9a5621041208ce70513b507e874207810	ጦርነትን ለማቆም ብቻ ሳይሆን ሰላምን ለማጽናት እጅግ ወሳኝ የሆነው ሥነ ሥርዓት እንዲዘጋጅ በማድረጉ መንግሥትን አመስግነዋል።		sentence-collector	1	1
33f69c356bb6ce20d827aa4d9b17e8f040bd760539428d835ce64f500b7189c8	መሪው የቀረበባቸውን ክስ አጣጥለው የዩክሬን ባለሥልጣናት መነኩሳትና የገዳሙ አባላትን የማስወጣት ሕጋዊ መብት የላቸውም ይላሉ።		sentence-collector	1	1
33f745844216e0934f71a69c1acf2f0024b4b229796a4e1c5c87a352dc53413f	ብዙ ጊዜ ሴቶች በማያዘወትሩት ሥራ ላይ በመሰማራት የማኅበረሰቡን የቆዩ የሥርዓተ ጾታ አመለካከቶችን እየተገዳደሩ ይገኛሉ።		sentence-collector	1	1
33f9dee43021c09c981b42b97bc979bbb74dfd853e6e7a70ad7847a110c7f59e	ሰውየውም ይህ እንዴት ሊሆን ይችላል አለ፡፡		sentence-collector	1	1
34032a811da6570d02fc135113cc1ddee627d35d91dbf1764662c3b1fcea37a9	ይህን ስምምነት የፈረሙት በኢትዮጵያ በኩል የቀድሞ ጠቅላይ ሚንስትር ኃይለማርያም ደሳለኝ ናቸው		Custom	1	1
341ad67f01d22bed1c0840fcee9a9d1f4786a13a3c0cd8c198a9b710f0ff8c11	ሄምቲ በመጨረሻም የጃንጃዊድ ተከታይ ተብሎ ሊገለጽ የሚችለው የፈጥኖ ደራሽ ኃይሎች አዛዥም ሆኑ።		sentence-collector	1	1
3456d509b8a0fa7b0082cf4c16cacc4948447c8f1c69423dfcb1d4156bcb22a5	አብዛኛዎቹም ወደ አዋሽ ሰባት የጦር ካምፕ መወሰዳቸውን የቤተ ክርስቲያኗ የሕግ ባለሙያዎች ለቢቢሲ ገልጸዋል።		sentence-collector	1	1
347304ba0af947da56e81aafe2a68865b36aa804631d171c3e9da96d2924513d	ብራይሌዎች ከወንዙ የሚያገኟቸው ዓሳዎች እና በዳርቻዎቹ የሚበቀሉት ፍሬዎች እና ስራስሮች ዋነኛ የምግብ ምንጫቸው ነበር።		sentence-collector	1	1
348a0b332650f28a2d0c6ce9344c42fefab67078f1c8c8380d91f73a6eca3411	ኡጋንዳውያኑ ወደ ኢትዮጵያ የተሰደዱት የምጽዓትን ቀን ሽሽት ነው መባሉን ግን “የተሳሳተ መረጃ” ሲሉ አጣጥለውታል።		sentence-collector	1	1
349c75d4f3b996ba58f6cdf3dda7ea420264bb0d6ac10731e24873998557ef7c	ከገበያ እየሮጥኩ ነው የተመለስኩት፡፡		sentence-collector	1	1
34aca40340fd9ee318e41040dbd8f78db83bf5f352bb136cc3d6c1146704dbae	ከመደበኛ ትምህርት ውጭ ያለዎት እንቅስቃሴዎች በዩኒቨርስቲዎች ዘንድ እርስዎ ስላለዎት ማንነት መስካሪዎች ናቸው።		sentence-collector	1	1
34e8ea2c3a16471f6741976bcff97867159f1c70e0fe4978ab96646bb816101b	የአየር ድብደባ እንዲሁም የተኩስ ልውውጥ ከተካሄደባቸው ቦታዎች አንዱ ስለሆነ ሰዎችን ለማስወጣት አስቸጋሪ ሆኖ ቆይቷል።		sentence-collector	1	1
350038e922900f4392d326f3d2d6d8dcdaa6bef05a1f1f32d6a777b79c099802	እስካሁን ድረስ ፖሊስ በጠቅላለው የሀያ አንድ ሰዎች አስክሬንን አግኝቻለሁ ብሏል		sentence-collector	1	1
352c23bd8a1f253636a8956c9e196fff05999b0a8768b872f88069831b324796	በ ሁለት ሺ አስራ ሰባት አገራቸውን ለቀው ቢሰደዱም በሌሉበት አምስት ዓመት ተፈርዶባቸዋል።		sentence-collector	1	1
353ae22d1b3a83519d3ae34856b2bcfca4ec9ba2486d4d893e94c129b2a86771	እንደዚህ እንደዚህ ከተባለ ቦታ ነው የወደቀው አለው፡፡		sentence-collector	1	1
3546067b1cd366d1e0128b6000ba99c02d0a32499974d8d194018f2a0171f69e	በወቅቱ በጦርነት ምክንያት ከቤተሰቦቿ ጋር የመገናኘት ዕድል አልነበራትም።		sentence-collector	1	1
3550df84ee23b526eb865bab4df468b8b818a4775313c1f4d07b71ed85eaef5a	የኑሮ ውድነት እና ድህነት ተባብሷል።		sentence-collector	1	1
35545504a203fb7a3642ff70e03c002f99e88a794947f0dbe08b5a1da1be9c9b	ለግድያዋ ግን ማንም ምህረት የጠየቀ የለም።		sentence-collector	1	1
3572a3d33bec7f15c1bb92b40f0399196e594feb2e5882f11455ed58f7df5c69	እያለ ሲለምን በልእልቲቱ ጣት ላይ የወርቁን ቀለበት አየው፡፡		sentence-collector	1	1
35aad7ad6936bf07d9583f6ffabb123b065ca5f3616a366c6e23f861692b60c7	ሦስት አስርት ዓመታት ያህል የዘለቀው የአንጎላው ጦርነት የራሱን ዳፋ ጥሏል።		sentence-collector	1	1
35ca695bd2f66644459e709b9f612e8b68516366c7d5c5d1d6bd496635ea9080	ፖሊስ ቆፍሮ ካወጣቸው አስክሬኖች መካከል ሕጻናት የሚገኙበት ሲሆን ተጨማሪ አስክሬኖች ሊገኙ እንደሚችሉ የአካባቢው ባለስልጣናት አስታውቀዋል።		sentence-collector	1	1
35f554424a2d391b1571c845a144305922bcf5dd4430ed1a1ee805edf0d84a96	ይህ አጭበርባሪ ማቶኒ ነው ይህንን በሉ ያላችሁ፡፡		sentence-collector	1	1
3613dd20f38e18903a1a4ec7a71b22591acdc648535d75d2db5d5ae0a8dd6ec9	የመታሰቢያ ሐውልቱ እና ፓርኩ ግንባታ የተከናወነው በአዲስ አበባ ከተማ ቦሌ ርዋንዳ አካባቢ ነው፡፡		sentence-collector	1	1
366e1c22450a3b4a380a73b17bb7186b323046d530064f52f8d4362cfbed8e2a	ብዙ ሙስሊሞች ድካም ስለሚሰማቸው እንቅልፍ ነው ድካሙን የሚያጠፋልን ብለው ያስባሉ ይላሉ ቁረይሺ።		sentence-collector	1	1
367b2a3388a3fa7d169576c1e62406bc1101f73ab4869fb65f5cfcb3a6f64282	የፀጥታ ችግር እንዳያጋጥም የፀጥታ አካላት የሚጠበቅባቸውን ሃላፊነት መወጣታቸው ተመላክቷል፡፡		sentence-collector	1	1
367eda8dc4bb71527aa6a29529a22f2df2e9f6727b89d6d4438d01a1f84a9a7f	በተለይ በተለይ እንደ ይሁዳ ሀገርን በሽርፍራፊ ሳንቲም ለመሸጥ የማያመነቱ ሰዎችን ይዘን ጉዟችን ቀላል አይሆንም		sentence-collector	1	1
3688ae372224ee70cd741e5f9e94f18b4f181c41e516ad652b9f53a7936044d3	የቀድሞው የኬንያ ፕሬዝዳንት ኡሁሩ ኬንያታ እና የአሜሪካ የአፍሪካ ቀንድ ልዩ መልዕክተኛ ማይክ ተገኝተዋል።		sentence-collector	1	1
36b08bf26370847279b15eaa0aad128a1a56ec8cfad5b31d0e2cf2ee4a2d8b40	እርሱም ስለ ሶስቱ ሰዎችና ስላሉት ነገር ነገራት፡፡		sentence-collector	1	1
36c2f0e4a8d1a064d04560ffe54f6a2e67ddb4864ca3e0b5a629df76f8bb64a2	የዝሆን ጭራ ብላ መለሰች፡፡		sentence-collector	1	1
36cdee0ab4ae0d4effdfba75e2d033824b1df7a263b2b11e50890949b5f9f884	እርሱም በእጅህ ያለውን ነገር አትልቀቅ ነው ያልሺኝ አላት፡፡		sentence-collector	1	1
372bd6e1184b8fdfcec434af723a50f2818d16b155099b0c35b2175df1fb1a6e	ሱዳን ከብሪታንያ ቅኝ ግዛት ከተላቀቀች በኋላም እየተመራች ያለችው በአብዛኛው በጦሩ ነው።		sentence-collector	1	1
377bee85ea3f96ff296ef121defeda48c2791cca1e87fd40d2187b009ea3b748	ኤቨርተኖች በሜዳቸው ፉልሃምን አለማስቆማቸው ትልቅ የማስጠንቀቂያ ደውል ነው።		sentence-collector	1	1
379d1610ba2a10706741c6f9c1dd79acffdb345218895d30709f5f78d3f49514	አሁን ተመልሰው ደግሞ ፕሬዝዳንት ሆነዋል።		sentence-collector	1	1
37a39e47c6b367d0f0c204425a0be908b1a491bcb1e52cebc6c3528d3a237ead	ሴናተሯ እንዲወጡ ከተደረጉ በኋላ ለጋዜጠኞች መልዕክታቸውን አስተላልፈዋል።		sentence-collector	1	1
37a8926f5a3a71a4185597ce3c11e5a0a971378ba335cb3dc22e63997c908ab0	እንዲሁም የተቸገሩ ወገኖችን በማገዝ ማሳለፍ እንደሚገባም ጥሪ አቅርቧል፡፡		sentence-collector	1	1
37d499a3d4b41e7a4b0af2a7ab33e749c1cb9ce2b14fe9af23d8654fb48f428d	ቢቢሲ በዚህ ጉዳይ ላይ የደቡብ አፍሪካን መንግሥት ቢጠይቅም ምላሽ አላገኘም።		sentence-collector	1	1
37e869f9a17adc483df57117fb5da5719ee4a15d10ac45958cfd2e602cc21826	እንደ በርካታ ሴቶች የወር አበባዋ በምታይበት ወቅት ከፍተኛ ህመም ያጋጥማታል።		sentence-collector	1	1
38413d410fc782c983a612baf96f7fb4092702edb7be82117eaa3a9da4105179	የተከሰሱት ዳኛን በጉቦ ለመደለል ሞክረዋል በሚል ነው።		sentence-collector	1	1
386731b67d7bf66e182c9b4eb315e5b08bba74b2f8e70dead425994397219d1b	ትልቁ ኪሳራ ነው ብዬ የማስበው ሰዎች ከእንደዚህ አይነት ጥልቅ ህመም ጋር መሞታቸው ነው።		sentence-collector	1	1
386b4ce78d8636473539464b2f050845088f08ebcab876de13f17f590f41e7f2	ጥሬ ሥጋ መመገብ ቶሎ የመጥገብ ስሜትን ስለማያመጣ ከተገቢው መጠን በላይ መውሰድ ሊኖር ይችላል።		sentence-collector	1	1
38ab54be07d56776f8f8430cdda03881b404ef748c9b43c0f8497db61f78ac36	ጦርነት ተጀምሮ የሚያልቅ ጉዳይ አይደለም።		sentence-collector	1	1
38bd709871e08e247587a04c6c24568f46a18c7f0cb934c06aaff5fbaa3cbe7f	ልጄ ምን ሆና ይሆን የሚለው ጭንቅ በሥራቸው ላይ ሙሉ ትኩረት እንዳያደርጉ እንቅፋት ይሆናል		sentence-collector	1	1
